"NCBI","name","skin_species_prevalence","vagina_species_prevalence","oralcavity_species_prevalence","nasalcavity_species_prevalence","stool_species_prevalence"
"160404","Anaerotignum lactatifermentans",0,0,0,0,0.086947477899116
"626937","Christensenella minuta",0,0,0,0,0.084659386375455
"1855299","Oscillibacter sp. PC13",0,0,0,0,0.0823712948517941
"358742","Enterocloster aldenensis",0,0,0,0,0.0804992199687987
"1683","Bifidobacterium angulatum",0,0,0,0,0.0796671866874675
"29361","Tyzzerella nexilis",0,0,0,0,0.0784191367654706
"79604","Denitrobacterium detoxificans",0,0,0,0,0.0749869994799792
"1849041","Harryflintia acetispora",0,0,0,0,0.0744669786791472
"187979","Mitsuokella jalaludinii",0,0,0,0,0.0736349453978159
"1465754","Alistipes timonensis",0,0,0,0,0.0706188247529901
"847","Oxalobacter formigenes",0,0,0,0,0.0688507540301612
"2317","Methanosphaera stadtmanae",0,0,0,0,0.0687467498699948
"1776392","Massilimicrobiota timonensis",0,0,0,0,0.0681227249089964
"1262803","Clostridium sp. CAG:413",0,0,0,0,0.0670826833073323
"1262816","Clostridium sp. CAG:510",0,0,0,0,0.0668746749869995
"1262958","Ruminococcus sp. CAG:403",0,0,0,0,0.0663546541861674
"106588","Pseudoflavonifractor capillosus",0,0,0,0,0.0616744669786791
"1262741","Bacteroides sp. CAG:530",0,0,0,0,0.0616744669786791
"1262700","Anaerotruncus sp. CAG:528",0,0,0,0,0.0613624544981799
"1965560","Lachnoclostridium sp. An138",0,0,0,0,0.0609464378575143
"33035","Blautia producta",0,0,0,0,0.0604264170566823
"384638","[Bacteroides] pectinophilus",0,0,0,0,0.0602184087363495
"1352","Enterococcus faecium",0,0,0,0,0.059074362974519
"270498","Christensenella hongkongensis",0,0,0,0,0.0582423296931877
"1547597","Sanguibacteroides justesenii",0,0,0,0,0.0578263130525221
"1262961","Ruminococcus sp. CAG:563",0,0,0,0,0.0570982839313573
"179995","Anaerobiospirillum thomasii",0,0,0,0,0.0549141965678627
"944036","Blastocystis sp. subtype 1",0,0,0,0,0.0539781591263651
"1965538","Flavonifractor sp. An100",0,0,0,0,0.0523140925637025
"1262993","Firmicutes bacterium CAG:791",0,0,0,0,0.0484659386375455
"1197717","Cloacibacillus porcorum",0,0,0,0,0.046281851274051
"1262825","Clostridium sp. CAG:590",0,0,0,0,0.0442017680707228
"29347","[Clostridium] scindens",0,0,0,0,0.0436817472698908
"1502","Clostridium perfringens",0,0,0,0,0.043473738949558
"1263076","Eubacterium dolichum CAG:375",0,0,0,0,0.0423296931877275
"1262913","Parabacteroides sp. CAG:409",0,0,0,0,0.0419136765470619
"487173","Dialister succinatiphilus",0,0,0,0,0.0408736349453978
"1532","Blautia coccoides",0,0,0,0,0.0407696307852314
"1262830","Clostridium sp. CAG:632",0,0,0,0,0.040665626625065
"225992","Comamonas kerstersii",0,0,0,0,0.0394175767030681
"457421","Clostridiales bacterium 1_7_47FAA",0,0,0,0,0.0392095683827353
"1965555","Lachnoclostridium sp. An131",0,0,0,0,0.0388975559022361
"1780381","Eubacteriaceae bacterium CHKCI005",0,0,0,0,0.0387935517420697
"1323","Faecalicoccus pleomorphus",0,0,0,0,0.0346333853354134
"1262739","Bacteroides sp. CAG:443",0,0,0,0,0.034529381175247
"1965537","Flavonifractor sp. An10",0,0,0,0,0.0344253770150806
"1262936","Prevotella sp. CAG:873",0,0,0,0,0.0338013520540822
"29363","Clostridium paraputrificum",0,0,0,0,0.0327613104524181
"1262802","Clostridium sp. CAG:411",0,0,0,0,0.0327613104524181
"1263027","Firmicutes bacterium CAG:534",0,0,0,0,0.0325533021320853
"1262760","Brachyspira sp. CAG:700",0,0,0,0,0.0321372854914197
"36834","Clostridium celatum",0,0,0,0,0.0310972438897556
"1263030","Firmicutes bacterium CAG:555",0,0,0,0,0.0307852314092564
"2137880","Candidatus Gastranaerophilales bacterium",0,0,0,0,0.0305772230889236
"850","Fusobacterium mortiferum",0,0,0,0,0.0304732189287572
"1965631","Alistipes sp. An31A",0,0,0,0,0.0303692147685907
"574930","Parabacteroides gordonii",0,0,0,0,0.0282891315652626
"1574263","Candidatus Stoquefichus sp. KLE1796",0,0,0,0,0.0265210608424337
"1736","Eubacterium limosum",0,0,0,0,0.0260010400416017
"871325","Bacteroides faecichinchillae",0,0,0,0,0.0260010400416017
"556259","Bacteroides sp. D2",0,0,0,0,0.0258970358814353
"1262963","Ruminococcus sp. CAG:579",0,0,0,0,0.0254810192407696
"341220","Lactonifactor longoviformis",0,0,0,0,0.0241289651586063
"1262848","Clostridium sp. CAG:964",0,0,0,0,0.0228809152366095
"84026","[Clostridium] methylpentosum",0,0,0,0,0.0225689027561102
"167","Treponema succinifaciens",0,0,0,0,0.021216848673947
"1262893","Eubacterium sp. CAG:786",0,0,0,0,0.0206968278731149
"905","Acidaminococcus fermentans",0,0,0,0,0.0204888195527821
"2292284","Bacteroides sp. OM08-11",0,0,0,0,0.0193447737909516
"290054","Eubacterium coprostanoligenes",0,0,0,0,0.018408736349454
"1262917","Prevotella sp. CAG:1031",0,0,0,0,0.0183047321892876
"1267","Sarcina ventriculi",0,0,0,0,0.0183047321892876
"1262937","Prevotella sp. CAG:891",0,0,0,0,0.0174726989079563
"105841","Anaerostipes caccae",0,0,0,0,0.0172646905876235
"44742","Desulfovibrio fairfieldensis",0,0,0,0,0.0167446697867915
"626938","Succinatimonas hippei",0,0,0,0,0.0167446697867915
"1262746","Bacteroides sp. CAG:661",0,0,0,0,0.0165366614664587
"1262743","Bacteroides sp. CAG:598",0,0,0,0,0.0163286531461258
"1965603","Blautia sp. An249",0,0,0,0,0.0157046281851274
"871324","Bacteroides stercorirosoris",0,0,0,0,0.0151846073842954
"1639133","Citrobacter portucalensis",0,0,0,0,0.015080603224129
"2292283","Bacteroides sp. OM05-12",0,0,0,0,0.0149765990639626
"214853","Anaerofustis stercorihominis",0,0,0,0,0.0146645865834633
"501571","Butyricicoccus pullicaecorum",0,0,0,0,0.0142485699427977
"53442","Eubacterium callanderi",0,0,0,0,0.0141445657826313
"1780379","Clostridiales bacterium CHKCI006",0,0,0,0,0.0138325533021321
"1354","Enterococcus hirae",0,0,0,0,0.0138325533021321
"856","Fusobacterium varium",0,0,0,0,0.0136245449817993
"1262927","Prevotella sp. CAG:485",0,0,0,0,0.0133125325013001
"861","Fusobacterium ulcerans",0,0,0,0,0.0130005200208008
"53345","Enterococcus durans",0,0,0,0,0.0124804992199688
"1965547","Lachnoclostridium sp. An118",0,0,0,0,0.0115444617784711
"1262995","Firmicutes bacterium CAG:646",0,0,0,0,0.0112324492979719
"1262740","Bacteroides sp. CAG:462",0,0,0,0,0.0112324492979719
"1262687","Acidaminococcus sp. CAG:542",0,0,0,0,0.0110244409776391
"1776081","Megasphaera sp. DISK 18",0,0,0,0,0.0109204368174727
"1941478","Coprobacter sp.",0,0,0,0,0.0108164326573063
"556261","Clostridium sp. D5",0,0,0,0,0.0102964118564743
"1262744","Bacteroides sp. CAG:633",0,0,0,0,0.0101924076963079
"1262933","Prevotella sp. CAG:617",0,0,0,0,0.0101924076963079
"1965562","Lachnoclostridium sp. An14",0,0,0,0,0.00998439937597504
"546367","Hafnia paralvei",0,0,0,0,0.00988039521580863
"569","Hafnia alvei",0,0,0,0,0.00915236609464379
"1262753","Bacteroides sp. CAG:927",0,0,0,0,0.00915236609464379
"2067550","Clostridium sp. chh4-2",0,0,0,0,0.00904836193447738
"1563222","Citrobacter pasteurii",0,0,0,0,0.00904836193447738
"1255","Pediococcus pentosaceus",0,0,0,0,0.00863234529381175
"52584","Brachyspira pilosicoli",0,0,0,0,0.00852834113364535
"119219","Cupriavidus metallidurans",0,0,0,0,0.00852834113364535
"78346","Bifidobacterium ruminantium",0,0,0,0,0.00842433697347894
"1262920","Prevotella sp. CAG:1124",0,0,0,0,0.00800832033281331
"1499973","Escherichia marmotae",0,0,0,0,0.0078003120124805
"1896974","Bacteroides sp. 43_108",0,0,0,0,0.00769630785231409
"1965588","Anaerofilum sp. An201",0,0,0,0,0.00769630785231409
"1965650","Alistipes sp. An66",0,0,0,0,0.00759230369214769
"89153","[Clostridium] hylemonae",0,0,0,0,0.00717628705148206
"545","Citrobacter koseri",0,0,0,0,0.00717628705148206
"1603888","Megasphaera sp. MJR8396C",0,0,0,0,0.00707228289131565
"1262918","Prevotella sp. CAG:1058",0,0,0,0,0.00707228289131565
"225004","Treponema berlinense",0,0,0,0,0.00696827873114925
"1337051","Murimonas intestini",0,0,0,0,0.00686427457098284
"1262938","Prevotella sp. CAG:924",0,0,0,0,0.00686427457098284
"33945","Enterococcus avium",0,0,0,0,0.00665626625065003
"1487","[Butyribacterium] methylotrophicum",0,0,0,0,0.00665626625065003
"1577792","Terrisporobacter othiniensis",0,0,0,0,0.00665626625065003
"78448","Bifidobacterium pullorum",0,0,0,0,0.00665626625065003
"626930","Bacteroides fluxus",0,0,0,0,0.00655226209048362
"1353","Enterococcus gallinarum",0,0,0,0,0.00644825793031721
"742723","Lachnospiraceae bacterium 2_1_46FAA",0,0,0,0,0.00634425377015081
"59310","Streptococcus macedonicus",0,0,0,0,0.00572022880915237
"1262935","Prevotella sp. CAG:755",0,0,0,0,0.00561622464898596
"315405","Streptococcus gallolyticus",0,0,0,0,0.00551222048881955
"1916320","Candidatus Gastranaerophilales bacterium HUM_9",0,0,0,0,0.00551222048881955
"73098","Kluyvera georgiana",0,0,0,0,0.00551222048881955
"1604","Lactobacillus amylovorus",0,0,0,0,0.00540821632865315
"564","Escherichia fergusonii",0,0,0,0,0.00540821632865315
"1965590","Barnesiella sp. An22",0,0,0,0,0.00488819552782111
"1262922","Prevotella sp. CAG:1320",0,0,0,0,0.00488819552782111
"491921","Megamonas rupellensis",0,0,0,0,0.00436817472698908
"137838","Clostridium neonatale",0,0,0,0,0.00426417056682267
"1914243","Citrobacter europaeus",0,0,0,0,0.00426417056682267
"1077256","Methanosphaera cuniculi",0,0,0,0,0.00426417056682267
"1492","Clostridium butyricum",0,0,0,0,0.00405616224648986
"1694","Bifidobacterium pseudolongum",0,0,0,0,0.00384815392615705
"105612","Dellaglioa algida",0,0,0,0,0.00384815392615705
"1965662","Gemmiger sp. An87",0,0,0,0,0.00384815392615705
"188913","Cetobacterium somerae",0,0,0,0,0.00384815392615705
"1261635","Roseburia sp. 831b",0,0,0,0,0.00374414976599064
"1544","Faecalicatena orotica",0,0,0,0,0.00374414976599064
"329","Ralstonia pickettii",0,0,0,0,0.00374414976599064
"1484","Hydrogenibacillus schlegelii",0,0,0,0,0.00353614144565783
"197","Campylobacter jejuni",0,0,0,0,0.00343213728549142
"1965542","Eubacterium sp. An11",0,0,0,0,0.00332813312532501
"28141","Cronobacter sakazakii",0,0,0,0,0.00322412896515861
"1965618","Desulfovibrio sp. An276",0,0,0,0,0.0031201248049922
"1965570","Anaeromassilibacillus sp. An172",0,0,0,0,0.00301612064482579
"1262698","Alistipes sp. CAG:831",0,0,0,0,0.00291211648465939
"626931","Bacteroides oleiciplenus",0,0,0,0,0.00280811232449298
"46681","Entamoeba dispar",0,0,0,0,0.00280811232449298
"1263083","Klebsiella variicola CAG:634",0,0,0,0,0.00280811232449298
"1796646","Muribaculum intestinale",0,0,0,0,0.00270410816432657
"1679169","Bacillus sp. FJAT-27916",0,0,0,0,0.00270410816432657
"2290935","Parabacteroides acidifaciens",0,0,0,0,0.00270410816432657
"703","Plesiomonas shigelloides",0,0,0,0,0.00270410816432657
"208962","Escherichia albertii",0,0,0,0,0.00260010400416017
"1686381","Citrobacter sp. MGH106",0,0,0,0,0.00249609984399376
"28197","Aliarcobacter butzleri",0,0,0,0,0.00249609984399376
"168384","Marvinbryantia formatexigens",0,0,0,0,0.00249609984399376
"1262980","Veillonella sp. CAG:933",0,0,0,0,0.00249609984399376
"2144175","Megasphaera stantonii",0,0,0,0,0.00239209568382735
"160386","Corynebacterium casei",0,0,0,0,0.00239209568382735
"1505","Paeniclostridium sordellii",0,0,0,0,0.00239209568382735
"1629","Weissella viridescens",0,0,0,0,0.00239209568382735
"1605","Ligilactobacillus animalis",0,0,0,0,0.00239209568382735
"421767","Peribacillus butanolivorans",0,0,0,0,0.00239209568382735
"53346","Enterococcus mundtii",0,0,0,0,0.00228809152366095
"457396","Clostridium sp. 7_2_43FAA",0,0,0,0,0.00228809152366095
"152331","Lentilactobacillus parabuchneri",0,0,0,0,0.00228809152366095
"1675036","Megasphaera hexanoica",0,0,0,0,0.00228809152366095
"28139","Rikenella microfusus",0,0,0,0,0.00218408736349454
"194326","Companilactobacillus versmoldensis",0,0,0,0,0.00208008320332813
"357240","Franconibacter helveticus",0,0,0,0,0.00208008320332813
"214851","Subdoligranulum variabile",0,0,0,0,0.00197607904316173
"871327","Parabacteroides chinchillae",0,0,0,0,0.00187207488299532
"183417","Proteus hauseri",0,0,0,0,0.00187207488299532
"47500","Aneurinibacillus migulanus",0,0,0,0,0.00187207488299532
"1496","Clostridioides difficile",0,0,0,0,0.00176807072282891
"1561","Clostridium baratii",0,0,0,0,0.00166406656266251
"71452","Enterococcus raffinosus",0,0,0,0,0.00166406656266251
"35818","Helicobacter pullorum",0,0,0,0,0.00166406656266251
"1589","Lactiplantibacillus pentosus",0,0,0,0,0.00166406656266251
"585","Proteus vulgaris",0,0,0,0,0.00166406656266251
"1502943","Veillonella seminalis",0,0,0,0,0.0015600624024961
"658665","Dorea sp. D27",0,0,0,0,0.0015600624024961
"227942","Limosilactobacillus gastricus",0,0,0,0,0.0015600624024961
"2039","Tropheryma whipplei",0,0,0,0,0.0015600624024961
"451457","Lactococcus chungangensis",0,0,0,0,0.0015600624024961
"1907779","Pediococcus sp.",0,0,0,0,0.0015600624024961
"1965629","Flavonifractor sp. An306",0,0,0,0,0.0015600624024961
"417368","Enterococcus thailandicus",0,0,0,0,0.00145605824232969
"67824","Citrobacter farmeri",0,0,0,0,0.00145605824232969
"5759","Entamoeba histolytica",0,0,0,0,0.00145605824232969
"376805","Phocaeicola salanitronis",0,0,0,0,0.00135205408216329
"213","Helicobacter cinaedi",0,0,0,0,0.00135205408216329
"227944","Lactobacillus kalixensis",0,0,0,0,0.00135205408216329
"1348","Streptococcus parauberis",0,0,0,0,0.00124804992199688
"78345","Bifidobacterium merycicum",0,0,0,0,0.00124804992199688
"1490","Paraclostridium bifermentans",0,0,0,0,0.00124804992199688
"1365","Lactococcus plantarum",0,0,0,0,0.00124804992199688
"1796613","Bacteroides caecimuris",0,0,0,0,0.00114404576183047
"397865","Barnesiella viscericola",0,0,0,0,0.00114404576183047
"1602","Companilactobacillus alimentarius",0,0,0,0,0.00114404576183047
"1601","Ligilactobacillus agilis",0,0,0,0,0.00114404576183047
"1965654","Lachnoclostridium sp. An76",0,0,0,0,0.00114404576183047
"1965582","Gemmiger sp. An194",0,0,0,0,0.00114404576183047
"79884","Alkalihalobacillus pseudalcaliphilus",0,0,0,0,0.00114404576183047
"1780376","Alistipes sp. CHKCI003",0,0,0,0,0.00104004160166407
"1965549","Gemmiger sp. An120",0,0,0,0,0.00104004160166407
"1965575","Lachnoclostridium sp. An181",0,0,0,0,0.00104004160166407
"57480","Microvirgula aerodenitrificans",0,0,0,0,0.00104004160166407
"1945632","Methanosphaera sp. SHI1033",0,0,0,0,0.00104004160166407
"54062","Pediococcus parvulus",0,0,0,0,0.00104004160166407
"1705566","Bacillus sp. FJAT-18017",0,0,0,0,0.00104004160166407
"461876","Alkaliphilus oremlandii",0,0,0,0,0.00104004160166407
"28080","Campylobacter upsaliensis",0,0,0,0,0.00093603744149766
"126385","Providencia alcalifaciens",0,0,0,0,0.00093603744149766
"1459","Sporosarcina globispora",0,0,0,0,0.00093603744149766
"2022662","Superficieibacter electus",0,0,0,0,0.000832033281331253
"885040","Enterobacter soli",0,0,0,0,0.000832033281331253
"413503","Cronobacter malonaticus",0,0,0,0,0.000832033281331253
"51664","Lapidilactobacillus dextrinicus",0,0,0,0,0.000832033281331253
"155865","Eubacterium pyruvativorans",0,0,0,0,0.000832033281331253
"44009","Enterococcus dispar",0,0,0,0,0.000728029121164847
"267818","Lactobacillus kefiranofaciens",0,0,0,0,0.000728029121164847
"571438","Desulfovibrio legallii",0,0,0,0,0.000728029121164847
"160453","Enterococcus gilvus",0,0,0,0,0.000728029121164847
"644","Aeromonas hydrophila",0,0,0,0,0.000728029121164847
"33962","Lentilactobacillus kefiri",0,0,0,0,0.000728029121164847
"57732","Enterococcus asini",0,0,0,0,0.000728029121164847
"39029","Megasphaera cerevisiae",0,0,0,0,0.000728029121164847
"654","Aeromonas veronii",0,0,0,0,0.000728029121164847
"1398493","Pseudocitrobacter faecalis",0,0,0,0,0.000728029121164847
"29360","Cellulosilyticum lentocellum",0,0,0,0,0.00062402496099844
"227943","Limosilactobacillus antri",0,0,0,0,0.00062402496099844
"1965660","Flavonifractor sp. An82",0,0,0,0,0.00062402496099844
"215","Helicobacter fennelliae",0,0,0,0,0.00062402496099844
"421530","Epilithonimonas bovis",0,0,0,0,0.00062402496099844
"396323","Acinetobacter brisouii",0,0,0,0,0.00062402496099844
"2293110","Melissococcus sp. OM08-11BH",0,0,0,0,0.00062402496099844
"41997","Enterococcus saccharolyticus",0,0,0,0,0.00062402496099844
"190976","Methanobrevibacter woesei",0,0,0,0,0.00062402496099844
"1422","Geobacillus stearothermophilus",0,0,0,0,0.00062402496099844
"1945634","Butyricicoccus porcorum",0,0,0,0,0.00062402496099844
"1705565","Paenibacillus solani",0,0,0,0,0.00062402496099844
"54915","Brevibacillus reuszeri",0,0,0,0,0.00062402496099844
"1473","Virgibacillus pantothenticus",0,0,0,0,0.00062402496099844
"1451","Paenibacillus amylolyticus",0,0,0,0,0.00062402496099844
"1888","Streptomyces albus",0,0,0,0,0.00062402496099844
"1965646","Barnesiella sp. An55",0,0,0,0,0.000520020800832033
"39441","Methanobrevibacter arboriphilus",0,0,0,0,0.000520020800832033
"35787","Limosilactobacillus pontis",0,0,0,0,0.000520020800832033
"1965639","Gemmiger sp. An50",0,0,0,0,0.000520020800832033
"28901","Salmonella enterica",0,0,0,0,0.000520020800832033
"1899016","Desulfovibrio sp. MES5",0,0,0,0,0.000520020800832033
"44007","Enterococcus pseudoavium",0,0,0,0,0.000520020800832033
"228229","Ligilactobacillus saerimneri",0,0,0,0,0.000520020800832033
"71451","Enterococcus malodoratus",0,0,0,0,0.000520020800832033
"2041044","Eubacterium maltosivorans",0,0,0,0,0.000520020800832033
"1972431","Phytobacter ursingii",0,0,0,0,0.000520020800832033
"519472","Vagococcus teuberi",0,0,0,0,0.000520020800832033
"44008","Enterococcus cecorum",0,0,0,0,0.000520020800832033
"89059","Ligilactobacillus acidipiscis",0,0,0,0,0.000520020800832033
"481720","Lentilactobacillus otakiensis",0,0,0,0,0.000520020800832033
"1511761","Leuconostoc suionicum",0,0,0,0,0.000520020800832033
"164393","Latilactobacillus fuchuensis",0,0,0,0,0.000520020800832033
"1622","Ligilactobacillus murinus",0,0,0,0,0.000520020800832033
"1614","Fructilactobacillus fructivorans",0,0,0,0,0.000520020800832033
"2754","Synergistes jonesii",0,0,0,0,0.000520020800832033
"1478","Peribacillus simplex",0,0,0,0,0.000520020800832033
"1664275","Mycoplasma sp. HU2014",0,0,0,0,0.000520020800832033
"2100","Mesomycoplasma hyorhinis",0,0,0,0,0.000520020800832033
"1769296","Candidatus Methanomethylophilus sp. 1R26",0,0,0,0,0.000520020800832033
"1008460","Pyrococcus yayanosii",0,0,0,0,0.000520020800832033
"1267021","Frischella perrara",0,0,0,0,0.000520020800832033
"518643","Bifidobacterium mongoliense",0,0,0,0,0.000416016640665627
"1965569","Lachnoclostridium sp. An169",0,0,0,0,0.000416016640665627
"480391","Pediococcus argentinicus",0,0,0,0,0.000416016640665627
"1096246","Hungatella effluvii",0,0,0,0,0.000416016640665627
"60520","Lactiplantibacillus paraplantarum",0,0,0,0,0.000416016640665627
"587","Providencia rettgeri",0,0,0,0,0.000416016640665627
"1895745","Chryseobacterium sp. 39-10",0,0,0,0,0.000416016640665627
"319970","Enterococcus devriesei",0,0,0,0,0.000416016640665627
"167481","Companilactobacillus mindensis",0,0,0,0,0.000416016640665627
"1581","Lentilactobacillus buchneri",0,0,0,0,0.000416016640665627
"303541","Lactobacillus apis",0,0,0,0,0.000416016640665627
"165096","Weissella koreensis",0,0,0,0,0.000416016640665627
"1612","Companilactobacillus farciminis",0,0,0,0,0.000416016640665627
"35623","Acholeplasma oculi",0,0,0,0,0.000416016640665627
"136609","Leuconostoc kimchii",0,0,0,0,0.000416016640665627
"1713724","Methanomassiliicoccales archaeon RumEn M1",0,0,0,0,0.000416016640665627
"1963032","Bacillus intestinalis",0,0,0,0,0.000416016640665627
"293386","Bacillus stratosphericus",0,0,0,0,0.000416016640665627
"2033406","Prevotella sp. MGM2",0,0,0,0,0.000416016640665627
"29384","Staphylococcus kloosii",0,0,0,0,0.000416016640665627
"69966","Macrococcus caseolyticus",0,0,0,0,0.00031201248049922
"1965627","Lachnoclostridium sp. An298",0,0,0,0,0.00031201248049922
"47845","Brachybacterium alimentarium",0,0,0,0,0.00031201248049922
"273384","Brevibacterium aurantiacum",0,0,0,0,0.00031201248049922
"1504536","Robinsoniella sp. RHS",0,0,0,0,0.00031201248049922
"2024223","Prevotella sp. P3-122",0,0,0,0,0.00031201248049922
"28031","Lysinibacillus fusiformis",0,0,0,0,0.00031201248049922
"1421","Lysinibacillus sphaericus",0,0,0,0,0.00031201248049922
"28198","Aliarcobacter cryaerophilus",0,0,0,0,0.00031201248049922
"387957","Methanobrevibacter sp. 87.7",0,0,0,0,0.00031201248049922
"1333651","Bifidobacterium moukalabense",0,0,0,0,0.00031201248049922
"157268","Helicobacter winghamensis",0,0,0,0,0.00031201248049922
"195","Campylobacter coli",0,0,0,0,0.00031201248049922
"1281","Staphylococcus carnosus",0,0,0,0,0.00031201248049922
"1895907","Dysgonomonas sp. 37-18",0,0,0,0,0.00031201248049922
"156974","Dysgonomonas gadei",0,0,0,0,0.00031201248049922
"1736699","Citrobacter sp. 50677481",0,0,0,0,0.00031201248049922
"1965583","Lachnoclostridium sp. An196",0,0,0,0,0.00031201248049922
"1588","Lentilactobacillus hilgardii",0,0,0,0,0.00031201248049922
"381306","Thiohalorhabdus denitrificans",0,0,0,0,0.00031201248049922
"1965632","Bacteroides sp. An322",0,0,0,0,0.00031201248049922
"169679","Clostridium saccharobutylicum",0,0,0,0,0.00031201248049922
"859143","Cytobacillus kochii",0,0,0,0,0.00031201248049922
"103816","Rhodococcus pyridinivorans",0,0,0,0,0.00031201248049922
"1798184","Sarcina sp. DSM 11001",0,0,0,0,0.00031201248049922
"190975","Methanobrevibacter thaueri",0,0,0,0,0.00031201248049922
"676","Vibrio fluvialis",0,0,0,0,0.00031201248049922
"5660","Leishmania braziliensis",0,0,0,0,0.00031201248049922
"126156","Psychrobacillus psychrotolerans",0,0,0,0,0.00031201248049922
"1965545","Tyzzerella sp. An114",0,0,0,0,0.00031201248049922
"1117645","Elizabethkingia anophelis",0,0,0,0,0.00031201248049922
"1105031","Clostridium sp. MSTE9",0,0,0,0,0.000208008320332813
"361872","Helicobacter equorum",0,0,0,0,0.000208008320332813
"630","Yersinia enterocolitica",0,0,0,0,0.000208008320332813
"2094150","Duncaniella muris",0,0,0,0,0.000208008320332813
"61652","Serratia rubidaea",0,0,0,0,0.000208008320332813
"1529","Clostridium cadaveris",0,0,0,0,0.000208008320332813
"1679444","Akkermansia glycaniphila",0,0,0,0,0.000208008320332813
"1507512","Romboutsia hominis",0,0,0,0,0.000208008320332813
"214095","Enterococcus canis",0,0,0,0,0.000208008320332813
"1268622","Acidovorax sp. MR-S7",0,0,0,0,0.000208008320332813
"481719","Lentilactobacillus sunkii",0,0,0,0,0.000208008320332813
"29405","Microlunatus phosphovorus",0,0,0,0,0.000208008320332813
"267128","Sphingopyxis granuli",0,0,0,0,0.000208008320332813
"283686","Kosakonia radicincitans",0,0,0,0,0.000208008320332813
"351052","Alkalilimnicola ehrlichii",0,0,0,0,0.000208008320332813
"38313","Shewanella algae",0,0,0,0,0.000208008320332813
"158877","Yokenella regensburgei",0,0,0,0,0.000208008320332813
"399742","Enterobacter sp. 638",0,0,0,0,0.000208008320332813
"61015","Staphylococcus succinus",0,0,0,0,0.000208008320332813
"261392","Treponema porcinum",0,0,0,0,0.000208008320332813
"881","Desulfovibrio vulgaris",0,0,0,0,0.000208008320332813
"1261636","Anaerostipes sp. 494a",0,0,0,0,0.000208008320332813
"1610","Loigolactobacillus coryniformis",0,0,0,0,0.000208008320332813
"83526","Companilactobacillus paralimentarius",0,0,0,0,0.000208008320332813
"102862","Proteus penneri",0,0,0,0,0.000208008320332813
"28903","Mycoplasmopsis bovis",0,0,0,0,0.000208008320332813
"154621","Enterococcus phoeniculicola",0,0,0,0,0.000208008320332813
"931074","Oenococcus alcoholitolerans",0,0,0,0,0.000208008320332813
"86667","Jeotgalibacillus marinus",0,0,0,0,0.000208008320332813
"157733","Alkalihalobacillus macyae",0,0,0,0,0.000208008320332813
"542","Zymomonas mobilis",0,0,0,0,0.000208008320332813
"561879","Bacillus safensis",0,0,0,0,0.000208008320332813
"1408","Bacillus pumilus",0,0,0,0,0.000208008320332813
"29494","Vibrio furnissii",0,0,0,0,0.000208008320332813
"2202164","Enterobacter sp. RIT 418",0,0,0,0,0.000208008320332813
"1862668","Ileibacterium valens",0,0,0,0,0.000208008320332813
"2064768","Pradoshia eiseniae",0,0,0,0,0.000208008320332813
"165","Treponema saccharophilum",0,0,0,0,0.000208008320332813
"1261634","Roseburia sp. 499",0,0,0,0,0.000208008320332813
"1216932","Clostridium bornimense",0,0,0,0,0.000208008320332813
"858","Fusobacterium necrogenes",0,0,0,0,0.000208008320332813
"43659","Pseudoalteromonas tetraodonis",0,0,0,0,0.000208008320332813
"52022","Meiothermus silvanus",0,0,0,0,0.000208008320332813
"1196095","Gilliamella apicola",0,0,0,0,0.000208008320332813
"1566387","Mesorhizobium hungaricum",0,0,0,0,0.000208008320332813
"76853","Solibacillus silvestris",0,0,0,0,0.000208008320332813
"28028","Corynebacterium flavescens",0,0,0,0,0.000208008320332813
"119206","Aerococcus sanguinicola",0,0,0,0,0.000208008320332813
"1879049","Acinetobacter sp. WCHAc010034",0,0,0,0,0.000208008320332813
"114090","Pediococcus inopinatus",0,0,0,0,0.000208008320332813
"1218507","Lactobacillus melliventris",0,0,0,0,0.000104004160166407
"1218494","Lactobacillus helsingborgensis",0,0,0,0,0.000104004160166407
"28264","Arcanobacterium haemolyticum",0,0,0,0,0.000104004160166407
"1980118","Wohlfahrtiimonas sp. G9077",0,0,0,0,0.000104004160166407
"752","Pasteurella bettyae",0,0,0,0,0.000104004160166407
"1653207","Bifidobacterium aquikefiri",0,0,0,0,0.000104004160166407
"148604","Limosilactobacillus ingluviei",0,0,0,0,0.000104004160166407
"1398","Weizmannia coagulans",0,0,0,0,0.000104004160166407
"1965661","Pseudoflavonifractor sp. An85",0,0,0,0,0.000104004160166407
"69824","[Clostridium] cocleatum",0,0,0,0,0.000104004160166407
"317010","Enterococcus canintestini",0,0,0,0,0.000104004160166407
"163665","Dysgonomonas mossii",0,0,0,0,0.000104004160166407
"39482","Faecalicatena contorta",0,0,0,0,0.000104004160166407
"264463","Anaerosporobacter mobilis",0,0,0,0,0.000104004160166407
"29354","Lacrimispora celerecrescens",0,0,0,0,0.000104004160166407
"428988","Flavobacterium lindanitolerans",0,0,0,0,0.000104004160166407
"373672","Chryseobacterium gambrini",0,0,0,0,0.000104004160166407
"1292023","Leucobacter sp. UCD-THU",0,0,0,0,0.000104004160166407
"1750719","Kurthia sp. 11kri321",0,0,0,0,0.000104004160166407
"2109913","Melaminivora sp. SC2-9",0,0,0,0,0.000104004160166407
